baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,4.447313834272518,-5.447313834272518,diagnostic,source_memory,,,,-0.5,temporary_obstacle_replan_checks,4,3.1091263510296048,1.5545631755148024
full_trust,4.447313834272518,-5.447313834272518,diagnostic,source_memory,,,,-0.5,temporary_obstacle_path_changes,4,3.1091263510296048,1.5545631755148024
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_replan_checks,4,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_path_changes,4,0.0,0.0
full_trust,-0.9065344223837872,-10.093465577616213,lower_better,source_memory,10.093465577616213,0.9065344223837872,5.5,-5.5,malicious_report_replan_checks,4,2.886751345948129,1.4433756729740645
full_trust,-0.7216921410512409,-7.778307858948759,lower_better,source_memory,7.778307858948759,0.7216921410512409,4.25,-4.25,malicious_report_path_changes,4,2.217355782608345,1.1086778913041726
full_trust,-1.4900863801758457,-9.009913619824154,lower_better,source_memory,9.009913619824154,1.4900863801758457,5.25,-5.25,fake_obstacle_replan_checks,4,2.362907813126304,1.181453906563152
full_trust,-0.7439206534302727,-6.256079346569727,lower_better,source_memory,6.256079346569727,0.7439206534302727,3.5,-3.5,fake_obstacle_path_changes,4,1.7320508075688772,0.8660254037844386
full_trust,1.045611576325,-0.545611576325,lower_better,source_memory,0.545611576325,-1.045611576325,-0.25,0.25,false_clearance_replan_checks,4,0.5,0.25
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_path_changes,4,0.0,0.0
full_trust,1.09122315265,-2.09122315265,lower_better,source_memory,2.09122315265,-1.09122315265,0.5,-0.5,stale_reassertion_replan_checks,4,1.0,0.5
full_trust,0.7734801808366116,-2.2734801808366116,lower_better,source_memory,2.2734801808366116,-0.7734801808366116,0.75,-0.75,stale_reassertion_path_changes,4,0.9574271077563381,0.47871355387816905
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,benign_blocked_moves,4,0.0,0.0
full_trust,0.2298280040935928,-0.07828880255439138,lower_better,source_memory,0.07828880255439138,-0.2298280040935928,-0.07576960076960071,0.07576960076960071,replans_per_delivery,4,0.09681759787583875,0.04840879893791938
full_trust,0.1425106852114784,-0.06178076698156018,lower_better,source_memory,0.06178076698156018,-0.1425106852114784,-0.040364959114959104,0.040364959114959104,traffic_waits_per_delivery,4,0.06419321257763706,0.03209660628881853
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,4,0.0,0.0
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,4,0.0,0.0
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,4,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,4,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_distrust_malicious_robot,4,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_all_benign_distrust,4,0.0,0.0
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,4,0.0,0.0
full_trust,0.015882888796983668,-0.013369894896997771,diagnostic,source_memory,,,,0.0012564969499929482,attacker_min_trust_mean,4,0.009191917439506921,0.004595958719753461
full_trust,0.006046323148526714,-0.0024739649625756836,diagnostic,source_memory,,,,0.001786179092975515,final_attacker_trust_mean,4,0.002677276313166017,0.0013386381565830086
