baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,benign_blocked_moves,2,0.0,0.0
full_trust,13.132407131121468,-11.584567448630612,lower_better,source_memory,11.584567448630612,-13.132407131121468,-0.7739198412454282,0.7739198412454282,replans_per_delivery,2,1.375512255495897,0.9726340434663516
full_trust,0.7087794686536351,-0.5577249621360261,lower_better,source_memory,0.5577249621360261,-0.7087794686536351,-0.07552725325880455,0.07552725325880455,traffic_waits_per_delivery,2,0.07048161823244095,0.0498380302011604
full_trust,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,2,0.0,0.0
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,2,0.0,0.0
full_trust,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,2,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,2,0.0,0.0
full_trust,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_distrust_malicious_robot,2,0.0,0.0
full_trust,993.699843389,-848.699843389,diagnostic,source_memory,,,,72.5,time_to_all_benign_distrust,2,102.5304832720494,72.5
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,2,0.0,0.0
full_trust,0.016683450295369093,-0.034813014261137636,diagnostic,source_memory,,,,-0.009064781982884273,attacker_min_trust_mean,2,0.0028658045459257647,0.002026429827979343
full_trust,0.09174472785885526,-0.05196367302100671,diagnostic,source_memory,,,,0.019890527418924275,final_attacker_trust_mean,2,0.007997445884412533,0.005655048217040548
