ci95_high,ci95_low,direction,max,mean,median,method,metric,min,n,n_missing,sample_std,sem,unit
1.2017114776466662,-0.22292359885878743,lower_better,0.5454545454545454,0.4893939393939394,0.4893939393939394,full_trust,traffic_waits_per_delivery,0.43333333333333335,2,0,0.07928166940576438,0.056060606060606026,waits/delivery
0.0,0.0,lower_better,0.0,0.0,0.0,full_trust,deadlocks_detected,0.0,2,0,0.0,0.0,deadlocks
0.0,0.0,target_zero,0.0,0.0,0.0,full_trust,robot_overlap_violations,0.0,2,0,0.0,0.0,violations
0.0,0.0,target_zero,0.0,0.0,0.0,full_trust,intent_commit_mismatches,0.0,2,0,0.0,0.0,mismatches
1.0,1.0,diagnostic,1.0,1.0,1.0,full_trust,productive_replan_ratio,1.0,2,0,0.0,0.0,ratio
2367.9872773052,-1265.9872773052,diagnostic,694.0,551.0,551.0,full_trust,time_to_distrust_malicious_robot,408.0,2,0,202.2325394193526,143.0,steps
3699.3988059493995,-2234.3988059493995,diagnostic,966.0,732.5,732.5,full_trust,time_to_all_benign_distrust,499.0,2,0,330.2188668141177,233.49999999999997,steps
2.0,2.0,higher_better,2.0,2.0,2.0,full_trust,distrusted_benign_robot_count,2.0,2,0,0.0,0.0,robots
0.3336091330485616,-0.13963560387937285,diagnostic,0.11560934885526217,0.09698676458459438,0.09698676458459438,full_trust,attacker_min_trust_mean,0.07836418031392658,2,0,0.026336311242014264,0.01862258427066779,trust
1.1270331387785206,0.569795160075197,diagnostic,0.8703419394421961,0.8484141494268589,0.8484141494268589,full_trust,final_attacker_trust_mean,0.8264863594115217,2,0,0.031010578032559175,0.021927790015337175,trust
0.0,0.0,higher_better,0.0,0.0,0.0,full_trust,malicious_reports_operationally_ignored,0.0,2,0,0.0,0.0,reports
26.5593071046,-11.559307104599998,lower_better,9.0,7.5,7.5,full_trust,attack_induced_path_changes,6.0,2,0,2.1213203435596424,1.4999999999999998,attacks
5.42078291964522,-1.9904723988924875,lower_better,2.00679448201217,1.7151552603763665,1.7151552603763665,full_trust,attack_route_penalty_mean,1.4235160387405632,2,0,0.4124401425572861,0.29163922163580336,cost
177.55510525048135,-121.09911651838685,lower_better,39.98029286763288,28.22799436604724,28.22799436604724,full_trust,attack_route_penalty_max,16.4756958644616,2,0,16.620259929999417,11.75229850158564,cost
244.73847425625587,-116.65042810186155,lower_better,78.26498479847463,64.04402307719717,64.04402307719717,full_trust,attack_route_penalty_total,49.82306135591971,2,0,20.111476936219216,14.220961721277456,cost
0.7315740304504029,0.1358252369488645,lower_better,0.45714285714285713,0.4336996336996337,0.4336996336996337,full_trust,attack_extra_path_length_mean,0.41025641025641024,2,0,0.03315372453914948,0.02344322344322344,cells
35.4124094728,-15.4124094728,lower_better,12.0,10.0,10.0,full_trust,attack_extra_path_length_max,8.0,2,0,2.8284271247461903,2.0,cells
