baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
full_trust,10.116170965841118,-12.228391607360376,lower_better,source_memory,12.228391607360376,-10.116170965841118,1.0561103207596285,-1.0561103207596285,attack_route_penalty_mean,2,1.2434863160118148,0.8792776063646324
full_trust,220.05445807512137,-257.65066675766224,lower_better,source_memory,257.65066675766224,-220.05445807512137,18.798104341270438,-18.798104341270438,attack_route_penalty_max,2,26.584534106329208,18.798104341270435
full_trust,399.3780784429859,-481.04735260465696,lower_better,source_memory,481.04735260465696,-399.3780784429859,40.83463708083552,-40.83463708083552,attack_route_penalty_total,2,48.996124770398076,34.64549207701065
full_trust,2.401272766441025,-2.8115291766974355,lower_better,source_memory,2.8115291766974355,-2.401272766441025,0.20512820512820512,-0.20512820512820512,attack_extra_path_length_mean,2,0.29009508971755793,0.2051282051282051
full_trust,70.2372284184,-82.2372284184,lower_better,source_memory,82.2372284184,-70.2372284184,6.0,-6.0,attack_extra_path_length_max,2,8.48528137423857,5.999999999999999
full_trust,93.6496378912,-109.6496378912,lower_better,source_memory,109.6496378912,-93.6496378912,8.0,-8.0,attack_extra_path_length_total,2,11.313708498984761,8.0
full_trust,447.6605989287999,-619.6605989287999,lower_better,source_memory,619.6605989287999,-447.6605989287999,86.0,-86.0,steps_route_affected_by_attacker,2,59.39696961966999,41.99999999999999
full_trust,0.5721915006027944,-0.41972765245027266,diagnostic,source_memory,,,,0.07623192407626089,recovery_start_attacker_trust_mean,2,0.05520080732709519,0.03903286518796106
full_trust,0.6756229634865927,-0.7757607162390232,diagnostic,source_memory,,,,-0.05006887637621521,recovery_trust_gain,2,0.08077024283241954,0.05711318642488799
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
full_trust,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_attack,2,0.0,0.0
full_trust,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,deliveries_during_recovery,2,0.7071067811865476,0.5
full_trust,38.1186142092,-38.1186142092,lower_better,source_memory,38.1186142092,-38.1186142092,-0.0,0.0,traffic_wait_steps_during_attack,2,4.242640687119285,2.9999999999999996
full_trust,31.4124094728,-19.4124094728,lower_better,source_memory,19.4124094728,-31.4124094728,-6.0,6.0,replans_during_attack,2,2.8284271247461903,2.0
full_trust,1.9342784646932347,-3.241631405869705,lower_better,source_memory,3.241631405869705,-1.9342784646932347,0.6536764705882352,-0.6536764705882352,mean_influential_fake_cells_during_attack,2,0.2880420270421671,0.20367647058823524
full_trust,1.9342784646932347,-3.241631405869705,lower_better,source_memory,3.241631405869705,-1.9342784646932347,0.6536764705882352,-0.6536764705882352,attack_mean_influential_fake_cells,2,0.2880420270421671,0.20367647058823524
full_trust,0.1144066698867647,-0.1658772581220588,lower_better,source_memory,0.1658772581220588,-0.1144066698867647,0.025735294117647054,-0.025735294117647054,attack_fraction_samples_influenced,2,0.01559794370264443,0.011029411764705881
full_trust,2.421626903965096,-3.0345279873759936,lower_better,source_memory,3.0345279873759936,-2.421626903965096,0.3064505417054489,-0.3064505417054489,attack_mean_attacker_route_cost,2,0.30363780553755904,0.2147043513202102
full_trust,0.1144066698867647,-0.1658772581220588,lower_better,source_memory,0.1658772581220588,-0.1144066698867647,0.025735294117647054,-0.025735294117647054,attack_fraction_route_affected,2,0.01559794370264443,0.011029411764705881
trust_fused,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,benign_total_deliveries_completed,2,0.7071067811865476,0.5
trust_fused,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,benign_deliveries_after_attack,2,0.7071067811865476,0.5
trust_fused,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,benign_deliveries_after_distrust,2,0.7071067811865476,0.5
trust_fused,0.03426551184100003,-0.029265511841000028,higher_better,source_memory,0.03426551184100003,-0.029265511841000028,0.0025000000000000022,0.0025000000000000022,benign_success_rate,2,0.0035355339059327407,0.0025000000000000022
trust_fused,2.7412409472800143,-2.341240947280012,higher_better,source_memory,2.7412409472800143,-2.341240947280012,0.20000000000000107,0.20000000000000107,deliveries_per_1000_steps,2,0.2828427124746205,0.20000000000000104
trust_fused,6.8531023682,-5.8531023682,lower_better,source_memory,5.8531023682,-6.8531023682,-0.5,0.5,benign_no_path_steps,2,0.7071067811865476,0.5
trust_fused,7.245280954082604,-8.483134061427238,lower_better,source_memory,8.483134061427238,-7.245280954082604,0.618926553672317,-0.618926553672317,distance_per_delivery,2,0.8752943263162299,0.6189265536723169
trust_fused,1.7889990854216085,-2.0946488029357373,lower_better,source_memory,2.0946488029357373,-1.7889990854216085,0.15282485875706442,-0.15282485875706442,benign_delivery_cycle_duration_mean_steps,2,0.21612698792199317,0.15282485875706442
trust_fused,2.9265511841,-3.4265511841,lower_better,source_memory,3.4265511841,-2.9265511841,0.25,-0.25,benign_delivery_cycle_duration_median_steps,2,0.3535533905932738,0.25
trust_fused,13.169480328449916,-15.419480328449902,lower_better,source_memory,15.419480328449902,-13.169480328449916,1.124999999999993,-1.124999999999993,benign_delivery_cycle_duration_p95_steps,2,1.590990257669722,1.124999999999993
trust_fused,1.542915985156884,-1.3177747422190322,lower_better,source_memory,1.3177747422190322,-1.542915985156884,-0.11257062146892594,0.11257062146892594,benign_loaded_delivery_duration_mean_steps,2,0.15919889960612296,0.11257062146892594
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_loaded_delivery_duration_median_steps,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,benign_loaded_delivery_duration_p95_steps,2,0.0,0.0
trust_fused,54.8248189456,-46.8248189456,lower_better,source_memory,46.8248189456,-54.8248189456,-4.0,4.0,benign_total_distance,2,5.656854249492381,4.0
trust_fused,32.265511841,-31.265511841,lower_better,source_memory,31.265511841,-32.265511841,-0.5,0.5,benign_planning_checks,2,3.5355339059327378,2.5
trust_fused,34.1186142092,-42.1186142092,lower_better,source_memory,42.1186142092,-34.1186142092,4.0,-4.0,benign_path_changes,2,4.242640687119285,2.9999999999999996
trust_fused,23.4124094728,-27.4124094728,diagnostic,source_memory,,,,-2.0,temporary_obstacle_replan_checks,2,2.8284271247461903,2.0
trust_fused,23.4124094728,-27.4124094728,diagnostic,source_memory,,,,-2.0,temporary_obstacle_path_changes,2,2.8284271247461903,2.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,robot_on_route_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,malicious_report_replan_checks,2,0.0,0.0
trust_fused,5.8531023682,-6.8531023682,lower_better,source_memory,6.8531023682,-5.8531023682,0.5,-0.5,malicious_report_path_changes,2,0.7071067811865476,0.5
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,fake_obstacle_replan_checks,2,0.0,0.0
trust_fused,5.8531023682,-6.8531023682,lower_better,source_memory,6.8531023682,-5.8531023682,0.5,-0.5,fake_obstacle_path_changes,2,0.7071067811865476,0.5
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,stale_reassertion_replan_checks,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,stale_reassertion_path_changes,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,benign_blocked_moves,2,0.0,0.0
trust_fused,0.9931092124614649,-1.2022514826206843,lower_better,source_memory,1.2022514826206843,-0.9931092124614649,0.10457113507960969,-0.10457113507960969,replans_per_delivery,2,0.12217294360100346,0.08638931689779115
trust_fused,1.0185059488167232,-1.1925172482517512,lower_better,source_memory,1.1925172482517512,-1.0185059488167232,0.08700564971751412,-0.08700564971751412,traffic_waits_per_delivery,2,0.12304456983359131,0.08700564971751411
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,2,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,2,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,2,0.0,0.0
trust_fused,6.8531023682,-5.8531023682,diagnostic,source_memory,,,,0.5,time_to_distrust_malicious_robot,2,0.7071067811865476,0.5
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_all_benign_distrust,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,distrusted_benign_robot_count,2,0.0,0.0
trust_fused,0.1853163347807938,-0.15858809560128345,diagnostic,source_memory,,,,0.013364119589755169,attacker_min_trust_mean,2,0.019138457143431976,0.01353293282756887
trust_fused,0.7997887938099955,-0.6831791580029618,diagnostic,source_memory,,,,0.058304817903516826,final_attacker_trust_mean,2,0.0825279237005564,0.058356054485909414
trust_fused,144.3558426276,-84.3558426276,higher_better,source_memory,144.3558426276,-84.3558426276,30.0,30.0,malicious_reports_operationally_ignored,2,12.727922061357855,9.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,attack_induced_path_changes,2,0.0,0.0
trust_fused,0.2839829395718493,-0.33317501806436234,lower_better,source_memory,0.33317501806436234,-0.2839829395718493,0.024596039246256557,-0.024596039246256557,attack_route_penalty_mean,2,0.03434515545445617,0.024285692322752097
trust_fused,0.07084320020417355,-0.0829467302208474,lower_better,source_memory,0.0829467302208474,-0.07084320020417355,0.006051765008336929,-0.006051765008336929,attack_route_penalty_max,2,0.008558488151085012,0.006051765008336929
trust_fused,9.930895528069001,-11.65385966300098,lower_better,source_memory,11.65385966300098,-9.930895528069001,0.8614820674659889,-0.8614820674659889,attack_route_penalty_total,2,1.201202647249445,0.8493785374493149
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,attack_extra_path_length_mean,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,attack_extra_path_length_max,2,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,attack_extra_path_length_total,2,0.0,0.0
trust_fused,190.00548051879997,-242.00548051879997,lower_better,source_memory,242.00548051879997,-190.00548051879997,26.0,-26.0,steps_route_affected_by_attacker,2,24.041630560342615,16.999999999999996
trust_fused,0.6700042602365708,-0.5722376979551527,diagnostic,source_memory,,,,0.048883281140709,recovery_start_attacker_trust_mean,2,0.06913139924429523,0.04888328119855572
trust_fused,0.15990513379917562,-0.13666932681693736,diagnostic,source_memory,,,,0.01161790349111913,recovery_trust_gain,2,0.016504520159952376,0.011670458125332406
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
trust_fused,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_attack,2,0.0,0.0
trust_fused,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,deliveries_during_recovery,2,0.7071067811865476,0.5
trust_fused,35.1186142092,-41.1186142092,lower_better,source_memory,41.1186142092,-35.1186142092,3.0,-3.0,traffic_wait_steps_during_attack,2,4.242640687119285,2.9999999999999996
trust_fused,4.8531023682,-7.8531023682,lower_better,source_memory,7.8531023682,-4.8531023682,1.5,-1.5,replans_during_attack,2,0.7071067811865476,0.5
trust_fused,2.3819437727414705,-2.868708478623823,lower_better,source_memory,2.868708478623823,-2.3819437727414705,0.24338235294117644,-0.24338235294117644,mean_influential_fake_cells_during_attack,2,0.29220147869620566,0.20661764705882352
trust_fused,2.3819437727414705,-2.868708478623823,lower_better,source_memory,2.868708478623823,-2.3819437727414705,0.24338235294117644,-0.24338235294117644,attack_mean_influential_fake_cells,2,0.29220147869620566,0.20661764705882352
trust_fused,0.07599694310852936,-0.09217341369676466,lower_better,source_memory,0.09217341369676466,-0.07599694310852936,0.008088235294117646,-0.008088235294117646,attack_fraction_samples_influenced,2,0.009358766221586655,0.006617647058823526
trust_fused,0.3475635952947306,-0.41719666266786326,lower_better,source_memory,0.41719666266786326,-0.3475635952947306,0.03481653368656632,-0.03481653368656632,attack_mean_attacker_route_cost,2,0.04255929883123676,0.030093968806112217
trust_fused,0.07599694310852936,-0.09217341369676466,lower_better,source_memory,0.09217341369676466,-0.07599694310852936,0.008088235294117646,-0.008088235294117646,attack_fraction_route_affected,2,0.009358766221586655,0.006617647058823526
